,label,prob,cleaned_tweet,tweet_id,racist
4973,not-hateful,tensor(0.9707),build wall enddaca end sanctuary cities end chain migration pass raise act enact verify enforce travel ban require photo id to vote stop diversity lottery immigration require photo id to vote end div,830,1
4974,hateful,tensor(0.9808),pampered the bitch and she went and abandoned the kid for some amateur dick,5407,1
4975,not-hateful,tensor(0.9790),not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,1001013770,0
4976,not-hateful,tensor(0.9747),mk hun just textith me,1001006779,0
4977,not-hateful,tensor(0.9986),hey anyone that want to help out refugees from corpus you can drop off donations at kazen middle school what they need the most is socks,9.02E+17,0
4978,hateful,tensor(0.9970),ain got no type white bitches is the only thing that like dead,1001001247,0
4979,hateful,tensor(0.9825),pot of gold ass nigguh,1001005114,0
4980,hateful,tensor(0.9745),make way everyday really dont need nigga for shit,9.62E+17,0
4981,hateful,tensor(0.9866),in rounds at that rt man roc and surf did them niggas bad smh,7.20796E+17,0
4982,hateful,tensor(0.9720),guess niggah just believe in ya that proof for ya can name lot of things any other man wont do for ya,1001002086,0
4983,hateful,tensor(0.6336),there is something seriously wrong with you trump will be reelected and there is nothing you and you twisted cohorts can do about it keep up the good work americafirst trump lockherup buildthatwall,1756,1
4984,hateful,tensor(0.9778),lol be cool son you know your grandma bald mouthshe got all her teeth hoe,1001001402,0
4985,hateful,tensor(0.9835),rt fuck islam you pigfucking trash troll,1001015816,1
4986,not-hateful,tensor(0.9975),outdoor meanderings with kevvvbot relaxing in the sun valentinesday arabiamountain,6.99034E+17,0
4987,hateful,tensor(0.9590),yall pussies swur,1001025247,0
4988,hateful,tensor(0.9804),its me hoe its me hoe shhhhh,1001000322,0
4989,not-hateful,tensor(0.9978),the trump administration says it needs more time to meet deadline set by federal judge to reunite immigrant families meanwhile we learned new details about the smallest children who have been separated from their parents releasethehostages,525,0
4990,hateful,tensor(0.9935),rt how you real do not put no money on you nigga books but chu buy bitch chanel just to hit the puss,1001019843,1
4991,not-hateful,tensor(0.9995),they battle who can be more racist lol,9.24E+17,0
4992,hateful,tensor(0.9982),if women want equailty they should be drafted into war see how that feels,4720,1
4993,not-hateful,tensor(0.6676),it disgrace you guys allow president like to say racist things about people but wanna force to fire someone,9.08E+17,0
4994,hateful,tensor(0.9887),the qur an and muslim sharia law advocates deceit and murder against non muslims and ex muslims we can not trust any muslim,6.73687E+17,1
4995,hateful,tensor(0.9802),shoutouts to my main bitches my side bitchess,1001021265,0
4996,not-hateful,tensor(0.8426),wont pretend im big janet jackson fan really dont know her music but will gladly support janetjacksonappreciationday if it means supporting black woman that the industry attempted to derail in favor of mediocre white side,9.60E+17,0
4997,not-hateful,tensor(0.7587),rt bill maher mocks gullible america for missing the real enemy,1001020336,0
4998,not-hateful,tensor(0.8444),gang of streets sellers this is bbc speak what meant to say was third world illegal immigrants lbc,1190,1
4999,hateful,tensor(0.9879),good man long time my niggah,1001007055,0
5000,hateful,tensor(0.9989),personally think that we should not accept one more immigrant as long as we have needy veterans and people already on welfare enough already,9.39E+17,0
5001,not-hateful,tensor(0.9979),drinking cartero oscuro imperial mexican stout by contrary brewing company,1.02E+18,0
5002,not-hateful,tensor(0.9989),listening to this right now tis plaintive and wistfully beautiful,9018,0
5003,not-hateful,tensor(0.5972),am lunic on change makers why love black women new brunswick new jersey,7.13743E+17,0
5004,not-hateful,tensor(0.7444),true one nation the african people narrative was forced labor that built us immigrants came creating our melting pot,8.28E+17,0
5005,hateful,tensor(0.9434),rt any song with tyga in it is trash,1001017094,0
5006,not-hateful,tensor(0.9396),we as nation deserve reasonable expectation of safety in our own country vote republican buildthatwall endchainmigration endvisalottery everify endvoterfraud,2033,1
5007,hateful,tensor(0.9473),day nigga,5.90379E+17,0
5008,hateful,tensor(0.9885),miss my little negro,5.89971E+17,0
5009,hateful,tensor(0.9930),sometimes wonder why even put up wit it ain never acted like this over bitch nigga doing shit never do for act stupid,5.90333E+17,0
5010,not-hateful,tensor(0.6570),my goal isnt to convert anyone associated with this demonic democracy and disagreement with racism and bigotry has to be called out in this white house to do otherwise would be saying that racism is fine as youre doing admit that youre racist and move on,1.01E+18,0
5011,hateful,tensor(0.9909),rt boys are dumb no faith in boys bitch shut up youre in high school acting like this is going to be the person you marry,1001019159,0
5012,hateful,tensor(0.9822),if ain wit this blakbagmoney shit my nigga follow da light da light follow me,5.91054E+17,0
5013,hateful,tensor(0.9989),wish my brother would stop bringing dirty bitches in my house,1001011387,0
5014,hateful,tensor(0.9705),booker is the more hysterical woman while harris is just common slut,19078,0
5015,hateful,tensor(0.8587),btw you are not wrong about mildura went through there in mid and there was non white in sight but late last year when went through there all saw were islanders indians asians and whatever other crap little johnnie could get dumped into the country,14287665_3,1
5016,hateful,tensor(0.9889),bol that called the girl bitchoharrd coo both of them tho,1001001346,0
5017,not-hateful,tensor(0.8906),molly tibbetts murder is not political issue its law enforcement issue buildthatwall it saves american lives from criminals and drugs,18327,1
5018,not-hateful,tensor(0.9988),in modern life sleep is becoming an increasing issue so to support you and your healthy nights rest we have some toptips to aid restful night thursdaythoughts,18981,0
5019,hateful,tensor(0.9928),rt with his bitch ass buut thaats bae kinda lol,1001014480,0
5020,not-hateful,tensor(0.9983),heading off to get our muaythai warrior mehdy for his fight tomorrow let do this,6.72921E+17,0
5021,hateful,tensor(0.9903),get girl with resting bitch face that only smiles at,5345,1
5022,hateful,tensor(0.9927),on my way to fuck yo bitch me as year old,1001000097,0
5023,not-hateful,tensor(0.9993),leaving pot on the stove can burn more than just your dinner always stay in the kitchen while cooking more tips here,8767,0
5024,hateful,tensor(0.9906),idgaf about you flat chested hoes feelings either you grown ass man nigga,1001011757,0
5025,hateful,tensor(0.9973),all girls are hoes you just gotta know how to bring the whore out of them,5064,1
5026,hateful,tensor(0.7300),traitor when is he going to prison finally for all of his crimes against the american public buildthewall lockthemup enddaca now,4195,1
5027,hateful,tensor(0.9916),happy hour time best time of da day niggas do not know bout them happy hour hoes,1001001764,0
5028,hateful,tensor(0.9963),why are there so many hoes,1001023329,0
5029,not-hateful,tensor(0.9735),massive red salute to living legend now leaving us arsene tchakarian the last living member of the missak manouchian group the communist immigrant partisan militia that fought the nazi occupation of france during world war ii has died at age,4540,0
5030,hateful,tensor(0.9896),rt real nigga would never be hurt and crying over pussy they did not get for two years what kinda gay shit is that,1001018891,0
5031,hateful,tensor(0.9874),we do not pay hoes we do not save hoes,1001025159,0
5032,hateful,tensor(0.9931),inch that bitch out and flick it wit my tongue like damn pinada,1001003960,0
5033,hateful,tensor(0.9541),niggas,7.08038E+17,0
5034,hateful,tensor(0.9949),welp bitch im just now fucking seeing dumb whore,6104,1
5035,hateful,tensor(0.9938),you fvcking cunt bitch apologize,4902,1
5036,not-hateful,tensor(0.9851),what is needed more than ever is human rights based compassionate response to refugees needs based on global responsibility sharing not responsibility shirking,3809,0
5037,not-hateful,tensor(0.9835),is hillary the dodo bird candidate via,1001012149,0
5038,hateful,tensor(0.9950),do not like when niggahs be like where yo bitch at na ll check you on that idc who you is mine you,1001002084,0
5039,not-hateful,tensor(0.5010),please do not go to church tomorrow you change immigration law after week cos poor indian doctors cant get their sponsored training yet you cannot give the unemployed rise in the name of christ begone with year and take your evil laws,18314,0
5040,hateful,tensor(0.9987),we need to improve our country schools neighborhoods hospitals prisons by kicking out the illegals buildthedamnwall buildthatwall,291,1
5041,hateful,tensor(0.9893),fuck yo bitch ass then,1001005879,0
5042,hateful,tensor(0.9734),it kind of funny when people tell me they have not seen me in years and where have been like at home bitch,1001012256,0
5043,hateful,tensor(0.9674),cause you my nigga finger on the trigger,5.89837E+17,0
5044,not-hateful,tensor(0.9997),me trying to hold my life together,7124,0
5045,hateful,tensor(0.9936),rt ion feel dese nihhas or bitches,1001016590,0
5046,hateful,tensor(0.9902),need bitch to top me till get sleepy,1001011059,0
5047,not-hateful,tensor(0.9498),lekin hum toh inhen jaantey nahi,3159,0
5048,not-hateful,tensor(0.8173),charlie jacobs got confused about the ice bucket challenge and instead dumped bucket of diamonds on his head,1001008660,0
5049,hateful,tensor(0.8708),charles was eatin trash ass dominoes in that pic you know he was still poor at the time lol,1001008647,0
5050,hateful,tensor(0.9931),the fck dem bitches always got sum shit wit them,1001003074,0
5051,hateful,tensor(0.9787),and was like yeah bitch,1001007935,0
5052,not-hateful,tensor(0.9960),chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after,1001002688,0
5053,hateful,tensor(0.9695),rt this is what all of my bitches say hahaha,1001014321,0
5054,not-hateful,tensor(0.9999),the early bird takes nap before noon,1001022009,0
5055,not-hateful,tensor(0.6978),millions of americans are upset about trojan trumps presidency personally not upset he won what upset and ashamed of as an american is the fact that we have so many ignorant racist degenerates living in closets untill trojan trump let them out,1.02E+18,0
5056,hateful,tensor(0.8686),stop supporting your racist sexist rapist violent islamaphobic homophobic sexist dead beat friends it the least you can do,9.15E+17,1
5057,hateful,tensor(0.9928),rt somewhere between need therapy and bitch im fine,1001017321,0
5058,not-hateful,tensor(0.9829),video part london bnp frame trailer with sound system delivering the most important message to the country say no to immigration brexit immigration trump britain british patriots london england uk,1718,1
5059,not-hateful,tensor(0.9815),bae sounds like such ghetto word use something else,1001000430,0
5060,hateful,tensor(0.9782),idk why but if im mad at nigga be ready for him to text me so can either ignore him or tell him to leave me the hell alone,1.01E+18,0
